player_id,first_name,last_name
2015667529,Boekhorst, Blaine
2014834501,Sheehan, Ciaran
2014825982,Ramsay, Jackson
2015837771,Schade, Henry
2008879174,White, Jesse
2017751175,Kirby, Kayle
2002755178,Kelly, James
2004837240,Stanton, Brent
2003874470,Watson, Jobe
2010723845,Howlett, Ben
2007725691,Hocking, Heath
2008661632,Bird, Craig
2005681903,Dawson, Zac
2007715779,Griffin, Jonathon
2007734931,Ibbotson, Garrick
2012838322,Spurr, Lee
2009833119,Suban, Nick
2017661447,Balic, Harley
2016879934,Willis, Mackenzie
2008686669,Davis, Ryan
2014671709,Currie, Daniel
2009716371,Grant, Jarrad
2014725037,Hallahan, Mitch
2011672696,Cowan, Josh
2005764453,Lonergan, Tom
2004773563,Mackie, Andrew
2016822790,Ruggles, Tom
2002743458,Johnson, Steve
2011775433,Mzungu, Tendai
2006712221,Gibson, Josh
2009861375,Vickery, Ty
2016833809,Stewart, Kade
2011705438,Fitzpatrick, Jack
2016721866,Heatherley, Kurt
2017875332,Willsmore, Dallas
2009838909,Spencer, Jake
2015875102,White, Mitch
2007729523,Hansen, Lachlan
2017771652,Mountford, Declan
2006838202,Swallow, Andrew
2017784654,Nielson, Dan
2017879610,Williams, Josh
2017691846,Eddy, Brett
2006876262,White, Matt
2013849678,Toumpas, Jimmy
2005779634,Monfries, Angus
2010719862,Griffiths, Ben
2010723176,Hunt, Taylor
2014765217,Lennon, Ben
2012693506,Elton, Todd
2012775227,Morris, Steven
2011668225,Batchelor, Jake
2001823842,Riewoldt, Nick
2002777090,Montagna, Leigh
2016707219,Foote, Jordan
2009765343,Laidler, Jeremy
2008845101,Tippett, Kurt
2013742144,Jack, Brandon
2007723471,Hill, Josh
2007772585,Mackenzie, Eric
2002775293,Mitchell, Sam
2001801982,Petrie, Drew
2006804563,Priddis, Matt
2008879314,Wellingham, Sharrod
2012715261,Giles, Jonathan
2004669429,Butler, Sam
2017772257,Mutimer, Kurt
2016753899,Karpany, Malcolm
2017803001,Partington, Luke
2003661535,Boyd, Matthew
2005673207,Cloke, Travis
2000776043,Murphy, Robert
2009806801,Picken, Liam
2012833342,Smith, Clay
20051181200,van Berlo, Nathan
2014703691,Freeman, Jonathan
2005771138,Merrett, Daniel
2015698557,Evans, Billy
2012809847,Paine, Jackson
2008875980,West, Trent
2016878199,William, Reuben
2016671933,Clayton, Josh
2007699922,Everitt, Andrejs
2007743432,Jamison, Michael
2004872188,Walker, Andrew
2012875086,Whiley, Mark
2011717073,Gorringe, Daniel
2011849852,Tutt, Jason
2013741198,Jaksch, Kristian
2014713700,Gault, Corey
2009775586,Macaffer, Brent
2011832365,Sinclair, Ben
2003833172,Swan, Dane
2016718608,Goodyear, Matthew
2007844339,Toovey, Alan
2004676124,Cooney, Adam
2005674327,Crowley, Ryan
2005712694,Gwilt, James
2012835114,Simpkin, Jonathan
2006838296,Stokes, Mathew
2013755643,Kommer, Nick
2006687473,Dempsey, Courtenay
2013717372,Grimley, Sam
2008801314,Polkinghorne, James
2009714554,Grima, Nathan
2012692229,Edwards, Shaun
2003742162,Jamar, Mark
2013725318,Hams, Will
2014658541,Ashby, Jason
2013774310,Michael, Sam
2000807726,Pavlich, Matthew
2009808725,Pearce, Clancee
2013729886,Hannath, Jack
2013831213,Smith, Tanner
2016892098,Yarran, Shane
2014672695,Cameron, Clay
2005779565,Malceski, Nick
2011781862,Nicholls, Tom
2011825234,Russell, Luke
2011846205,Tape, Seb
2002669240,Bartel, Jimmy
2001699973,Enright, Corey
2006671443,Clark, Mitch
2006805596,Patfull, Joel
2013688184,Downie, Tom
2014765737,Litherland, Angus
2016769324,Lovell, Kieran
2008838939,Spangher, Matthew
2007718224,Garland, Colin
2013746965,Jones, Matt
2013759576,Kennedy, Ben
2005769839,Lumumba, Heritier
2013774143,Michie, Viv
2014783574,Newton, Ben
2008681895,Dawes, Chris
2008713743,Grimes, Jack
2002688908,Dal Santo, Nick
2003703030,Firrito, Michael
1996722607,Harvey, Brent
2009783110,Nahas, Robin
2012773565,McKenzie, Brad
2004828949,Ray, Farren
2006674623,Carlile, Alipate
2003832712,Schulz, Jay
2008831528,Stewart, Paul
2007756618,Krakouer, Nathan
2013773804,Mitchell, Kane
2011666378,Butcher, John
2016808190,Palmer, Jesse
2007721397,Hampson, Shaun
2004672392,Chaplin, Troy
2010773626,Moore, Andrew
2006775039,Maric, Ivan
2015771473,McBean, Liam
2015682087,Drummond, Nathan
2016774584,Marcon, Adam
2005688835,Dempster, Sean
2004705704,Fisher, Sam
2014848151,Templeton, Eli
2013769068,Lee, Tom
2013772131,Murdoch, Brodie
2011687873,Delaney, Luke
2015722491,Holmes, Jason
2012846405,Talia, Michael
2002828417,Richards, Ted
2006779437,McGlynn, Ben
2016729317,Hiscox, Jack
2013827893,Richards, Xavier
2009665819,Bennell, Jamie
2007692829,Ellis, Xavier
2007668175,Brown, Mitch
2009774395,McGinnity, Patrick
2013849588,Tunbridge, Simon
2004652814,Adcock, Jed
2016676275,Collins, Kieran
2004771306,Minson, Will
2010744089,Jaensch, Matthew
2013715229,Grigg, Mitch
2009775114,Martin, Brodie
2012832815,Shaw, Sam
2013678536,Clarke, Justin
2015774272,McGrath, Jaden
2002778334,Maguire, Matt
2014794195,OBrien, Zac
2003835046,Staker, Brent
2011713984,Golby, Mitch
2015663925,Beasley, Hugh
2014668915,Bourke, Jordon
2006778718,McGuane, Luke
2004674249,Carrazzo, Andrew
2002749381,Judd, Chris
2015837730,Smith, Clem
2005876999,Wood, Cameron
2009896563,Yarran, Chris
2008691384,Ellard, David
2015681532,Dick, Matthew
2007873906,Warnock, Robert
2011871547,Watson, Matthew
2014746616,Johnson, Blaine
2015708320,Fields, Tom
2015878647,Walsh, Brad
2013684280,Dwyer, Sam
2011758466,Karnezis, Patrick
2010658504,Armstrong, Tony
2000677111,Chapman, Paul
1993707514,Fletcher, Dustin
2012754326,Kavanagh, Elliott
2012796395,OBrien, Nick
2003876747,Winderlich, Jason
2014836270,Steinberg, Ariel
2011661435,Browne, Alex
2008809390,Pears, Tayte
2006681944,Duffield, Paul
2000774739,McPharlin, Luke
2015663693,Ballard, Jacob
2014681930,Duffy, Max
2009668502,Broughton, Greg
2015712141,Glenn, Josh
2004829572,Raines, Andrew
2007838672,Stanley, Danny
2013667350,Boston, Andrew
2012729778,Hall, Josh
2003822248,Rivers, Jared
2011665941,Blease, Sam
2015761767,Luxford, Michael
2002767704,Lake, Brian
2003727095,Hale, David
2002674940,Cross, Daniel
2009774052,McKenzie, Jordie
2009662364,Bail, Rohan
2011826393,Riley, Aidan
2011842067,Tippett, Joel
2007771749,McMahon, Scott
2001676477,Cornes, Kane
2012829302,Redden, Jarrad
2013673021,Colquhoun, Sam
2011713166,Gordon, Nathan
2002784639,Newman, Chris
2007807561,Petterd, Ricky
2005755125,Knights, Chris
2013658050,Arnot, Matt
2013776806,McDonough, Matt
2006845644,Thomas, Matt
2012838534,Saad, Ahmed
2003835745,Schneider, Adam
2013831828,Shenton, Cameron
2013671345,Curren, Tom
2013832932,Saunders, Josh
1999715950,Goodes, Adam
2009804032,Pyke, Mike
2000833271,Shaw, Rhyce
2012681353,Derickx, Tom
2015763666,Lamb, Tom
2014678354,Colledge, Brant
2012783384,Newman, Murray
2013711261,Goodes, Brett
2011679714,Cordy, Ayce
2015804206,Prudden, Josh
2012685071,Darley, Sam
2012807071,Pearce, Daniel
2011744071,Johnston, Lewis
2010807356,Podsiadly, James
2006803072,Porplyzia, Jason
2003826623,Rutten, Ben
2002824246,Reilly, Brent
2009801400,Petrenko, Jared
2011842973,Thompson, Luke
2000667335,Brown, Jonathan
2003772806,Moloney, Brent
2011767450,Lisle, Jordan
2001775390,McGrath, Ashley
2012771932,McInnes, Andrew
2004774432,McLean, Brock
2010761539,Lucas, Kane
1999839226,Scotland, Heath
2003663684,Ball, Luke
2007679983,Clarke, Martin
2004772199,Maxwell, Nick
2005893434,Young, Clinton
2013776772,Martin, Kyle
2010722670,Hardingham, Kyle
2007745836,Jetta, Leroy
20141184444,van Unen, Dylan
2012654717,Aylett, Kurt
2012686219,DellOlio, Cory
2013835834,Simpson, Josh
2004836956,Sylvia, Colin
2010776412,Morabito, Anthony
2013836893,Sumner, Timmy
2006873450,Warnock, Matthew
2011724392,Hutchins, Jack
2011724495,Hunt, Karmichael
2005777740,Murphy, Tom
2014725575,Herbert, Louis
2005774357,McIntosh, Hamish
2013665300,Burbury, George
2012838226,Sheringham, Jackson
2012831857,Stringer, Jesse
2014721249,Hartman, Brad
2006658504,Addison, Dylan
2001729317,Hunt, Josh
2005714730,Gilham, Stephen
2012716989,Golds, Tim
2014879738,Wanganeen, Derick
2004833822,Sewell, Brad
2014762021,Lowden, Luke
2008826272,Ross, Ben
2014876049,Woodward, Alex
2004662178,Byrnes, Shannon
2014712309,Georgiou, Alex
2013846913,Terlich, Dean
2011693004,Evans, Michael
2011784999,Nicholson, Daniel
2011848287,Tapscott, Luke
2007653719,Adams, Leigh
2009655881,Anthony, Liam
2014878598,Warren, Max
2002679320,Cassisi, Domenic
2008822700,Renouf, Brent
2005762612,Logan, Tom
2005706701,Foley, Nathan
2007752894,King, Jake
2004747957,Jackson, Daniel
2012834610,Stephenson, Orren
2005697695,Edwards, Aaron
2012792747,OHanlon, Brett
2007745322,Jones, Clinton
2008779414,Maister, Beau
1999728913,Hayes, Lenny
2011831447,Simpkin, Tom
2011835310,Siposs, Arryn
2012773953,Milera, Terry
2012686176,Dunell, Sam
2010681920,Dennis-Lane, Trent
2014877399,White, Spencer
2000798812,OKeefe, Ryan
2003825135,Roberts-Thomson, Lewis
2001674745,Cox, Dean
2000715359,Glass, Darren
2012666535,Brennan, Jacob
2010839216,Smith, Ashley
2013874109,Wilson, Blayne
2013676622,Carter, Adam
2001711934,Giansiracusa, Daniel
2007878910,Williams, Tom
2011892729,Young, Tom
2011723193,Howard, Christian
2007655214,Austin, Mark
2002744632,Johncock, Graham
2011675768,Callinan, Ian
2005843341,Tambling, Richard
2009679767,Cornelius, Aaron
2011771265,McKeever, Niall
1998668708,Black, Simon
2010791805,OBrien, Jesse
2012667882,Bootsma, Josh
2011686118,Duigan, Nick
2009743268,Joseph, Aaron
2010686160,Davies, Marcus
2013672474,Cachia, Jaryd
2000741966,Johnson, Ben
2001745717,Jolly, Darren
2002761398,Lynch, Quinten
2005823883,Russell, Jordan
2004721793,Hudson, Ben
2001758724,Krakouer, Andrew
2012772480,Mooney, Caolan
2001685283,Didak, Alan
2007682836,Davey, Alwyn
2007717112,Gumbleton, Scott
2001722269,Hille, David
2004766827,Lovett-Murray, Nathan
2013683697,Dalgleish, Lauchlan
2004665807,Bradley, Kepler
2010675838,Crichton, Jesse
2011706972,Faulks, Peter
2013703141,Forster, Alex
2011774263,Mellington, Josh
2013773349,Moller, Craig
2003664471,Brennan, Jared
2011875111,Wilkinson, Joel
2012659703,Allen, Jackson
2002665223,Brown, Campbell
2012729082,Horsley, Kyal
2011802554,Patrick, Liam
2011719276,Gillbee, Jacob
2004665411,Bock, Nathan
2013799246,Osborne, Leigh
2000679963,Corey, Joel
2012835365,Schroder, Jordan
2001665891,Brogan, Dean
2005791210,OhAilpin, Setanta
2002849227,Thornton, Bret
2012851232,Ugle, Gerald
2006669682,Bailey, Max
2000712753,Guerra, Brent
2001799727,Osborne, Michael
2009718283,Gillies, Tom
2002824259,Rodan, David
2008831154,Sellar, James
2004689690,Davey, Aaron
2010835934,Strauss, James
2012774323,Magner, James
2004771275,Macdonald, Joel
2013678994,Clisby, Mitch
2013682832,Davis, Troy
2011722464,Harper, Kieran
2011723312,Hine, Taylor
2013831687,Sierakowski, Will
2012689252,Delaney, Cameron
2010721643,Heath, Campbell
2010834076,Stevenson, Lewis
2010831207,Stewart, Daniel
2010725040,Hitchcock, Cameron
2012666354,Blee, Nathan
2004848739,Tuck, Shane
2011724405,Helbig, Brad
2006766646,Lonergan, Sam
2000664544,Blake, Jason
2001772467,Milne, Stephen
2001755145,Koschitzke, Justin
2013702203,Ferguson, Jackson
2011769646,Ledger, Tom
1999669174,Bolton, Jude
2002774605,Mattner, Martin
2005771423,Morton, Mitch
2012879079,Walsh, Tommy
1999692464,Embley, Andrew
2010722790,Hams, Ashton
2003835215,Selwood, Adam
2004878702,Waters, Beau
2008687516,Dalziell, Bradd
2001755665,Kerr, Daniel
2008774428,Morton, Cale
2006762818,Lower, Nick
2008863393,Veszpremi, Patrick
2011772281,Markovic, Lukas
2000686938,Doughty, Michael
2012774233,McIntyre, Tim
2004837773,Symes, Brad
2010668479,Banfield, Todd
2009831335,Sheldon, Sam
2006834732,Stiller, Cheynee
2005684804,Drummond, Josh
2008725018,Hawksley, James
2012871162,Wrigley, Stephen
2002665070,Buchanan, Amon
2006669101,Bower, Paul
2009672438,Collins, Andrew
2012688831,Dale, Frazer
2011795236,OKeeffe, Rhys
2012777801,McCarthy, Pat
2012772598,Mitchell, Luke
2011828076,Rounds, Luke
2012896089,Yagmoor, Peter
1998844351,Tarrant, Chris
2007661314,Buckley, Simon
2012851248,Ugle, Kirk
1999774620,McVeigh, Mark
2004684249,Dyson, Ricky
2007824625,Reimers, Kyle
2005837579,Slattery, Henry
2012765975,Lee, Brendan
2001778407,McPhee, Adam
2008657808,Anthony, John
20091181510,van Berlo, Jay
2011808926,Pitt, Jayden
1999715542,Grover, Antoni
2006735610,Iles, Sam
2011848552,Taylor, Jeremy
2000707821,Fraser, Josh
2011841022,Toy, Josh
2011675790,Coad, Michael
2005775398,McQualter, Andrew
2011774180,Magin, Alik
2012707516,Flanagan, Piers
1998837221,Scarlett, Matthew
1999874505,Wojcinski, David
1999671338,Cornes, Chad
2012709592,Folau, Israel
1997774920,McDonald, James
1998808544,Power, Luke
2012839503,Schulz, Sam
2012679529,Clifton, Steve
2012671110,Cooyou, Rhys
2000665614,Bateman, Chance
2012669835,Boumann, Jarrad
2011771867,McCauley, Broc
2000661056,Bruce, Cameron
2006663560,Bartram, Clint
2006668068,Bate, Matthew
2000714442,Green, Brad
2012844653,Tynan, Josh
2009744104,Jurrah, Liam
2012676642,Couch, Tom
2010718363,Gysberts, Jordan
2007676889,Campbell, Matt
2009878123,Warren, Ben
2009712142,Garlett, Cruize
2008779834,McCarthy, John
2004836210,Surjan, Jacob
2008806675,Pfeiffer, Darren
2004691834,Ebert, Brett
2006803498,Phillips, Simon
2008775055,Maric, Addam
2002771036,Miller, Brad
2009806624,Post, Jayden
2007671624,Connors, Daniel
2007711157,Graham, Angus
2004775140,Moore, Kelvin
2010879693,Webberley, Jeromey
2005809838,Peake, Brett
2006801047,Polo, Dean
2003714335,Gram, Jason
2004671285,Clarke, Raphael
2004837157,Seaby, Mark
2012789418,Neates, Ryan
2009834870,Swift, Tom
2010833841,Strijk, Andrew
2002728153,Hargrave, Ryan
2009684492,Djerrkura, Nathan
2005833394,Sherman, Justin
2011838967,Skinner, Zephaniah
2001717234,Gilbee, Lindsay
2010726025,Hooper, Andrew
