"index","game_id","year","round","date","start_time","attendance","home_team_score","away_team_score","rain_fall","home_team_id","away_team_id","name","stadium_id"
493,"2019R1508",2019,"R15","2019-06-30 00:00:00","15:20",24809,107,74,0.6,2,11,"Gabba",56
494,"2019R1509",2019,"R15","2019-06-30 00:00:00","15:20",37293,75,79,0.4,6,3,"Perth Stadium",147
495,"2019R1601",2019,"R16","2019-07-05 00:00:00","19:50",66407,67,63,0,10,4,"M.C.G.",63
496,"2019R1602",2019,"R16","2019-07-06 00:00:00","13:45",60199,76,66,0.4,5,16,"M.C.G.",63
497,"2019R1603",2019,"R16","2019-07-06 00:00:00","14:10",16031,58,150,3.2,7,14,"Carrara",80
498,"2019R1604",2019,"R16","2019-07-06 00:00:00","16:05",50544,44,101,0,1,13,"Adelaide Oval",47
499,"2019R1605",2019,"R16","2019-07-06 00:00:00","19:25",35641,71,55,0.4,18,8,"Docklands",107
500,"2019R1606",2019,"R16","2019-07-06 00:00:00","18:10",56358,31,122,11.2,6,17,"Perth Stadium",147
501,"2019R1607",2019,"R16","2019-07-07 00:00:00","13:10",55593,100,105,0,3,11,"M.C.G.",63
502,"2019R1608",2019,"R16","2019-07-07 00:00:00","15:20",10696,112,73,0,12,15,"Bellerive Oval",116
503,"2019R1609",2019,"R16","2019-07-07 00:00:00","16:40",12268,74,94,0,9,2,"Sydney Showground",28
504,"2019R1701",2019,"R17","2019-07-12 00:00:00","18:10",56251,77,78,0,17,4,"Perth Stadium",147
505,"2019R1702",2019,"R17","2019-07-13 00:00:00","13:45",32570,62,69,0,16,3,"S.C.G.",42
506,"2019R1703",2019,"R17","2019-07-13 00:00:00","14:10",13006,84,53,0.8,10,6,"York Park",163
507,"2019R1704",2019,"R17","2019-07-13 00:00:00","16:35",45682,86,81,3,5,12,"Docklands",107
508,"2019R1705",2019,"R17","2019-07-13 00:00:00","19:25",8741,56,151,0,7,1,"Carrara",80
509,"2019R1706",2019,"R17","2019-07-13 00:00:00","19:25",24035,84,57,3.2,8,15,"Kardinia Park",154
510,"2019R1707",2019,"R17","2019-07-14 00:00:00","13:10",38986,94,67,1.4,14,9,"M.C.G.",63
511,"2019R1708",2019,"R17","2019-07-14 00:00:00","15:20",26781,74,66,1.4,18,11,"Docklands",107
512,"2019R1709",2019,"R17","2019-07-14 00:00:00","16:10",33118,49,97,3.6,13,2,"Adelaide Oval",47
513,"2019R1801",2019,"R18","2019-07-19 00:00:00","19:20",47735,75,96,0,1,5,"Adelaide Oval",47
514,"2019R1802",2019,"R18","2019-07-20 00:00:00","13:45",41642,101,63,0,14,13,"M.C.G.",63
515,"2019R1803",2019,"R18","2019-07-20 00:00:00","14:10",31765,99,75,0,3,7,"Docklands",107
516,"2019R1804",2019,"R18","2019-07-20 00:00:00","16:35",15467,122,75,0,9,4,"Sydney Showground",28
517,"2019R1805",2019,"R18","2019-07-20 00:00:00","19:25",23833,87,75,0,2,12,"Gabba",56
518,"2019R1806",2019,"R18","2019-07-20 00:00:00","18:10",33594,52,51,13.2,6,16,"Perth Stadium",147
519,"2019R1807",2019,"R18","2019-07-21 00:00:00","13:10",53636,61,85,0,8,10,"M.C.G.",63
520,"2019R1808",2019,"R18","2019-07-21 00:00:00","14:50",7164,78,91,0,11,17,"Traeger Park",9
521,"2019R1809",2019,"R18","2019-07-21 00:00:00","16:40",21705,116,89,0,15,18,"Docklands",107
522,"2019R1901",2019,"R19","2019-07-26 00:00:00","19:50",78722,66,98,0,4,14,"M.C.G.",63
523,"2019R1902",2019,"R19","2019-07-27 00:00:00","13:45",15157,60,87,0.2,10,2,"York Park",163
524,"2019R1903",2019,"R19","2019-07-27 00:00:00","14:10",38369,87,60,8,3,1,"M.C.G.",63
525,"2019R1904",2019,"R19","2019-07-27 00:00:00","14:35",54376,121,72,10.4,17,12,"Perth Stadium",147
526,"2019R1905",2019,"R19","2019-07-27 00:00:00","19:25",22854,104,85,8,15,11,"Docklands",107
527,"2019R1906",2019,"R19","2019-07-27 00:00:00","19:10",27591,55,56,0,13,9,"Adelaide Oval",47
528,"2019R1907",2019,"R19","2019-07-28 00:00:00","13:10",21181,113,66,2,18,6,"Docklands",107
529,"2019R1908",2019,"R19","2019-07-28 00:00:00","15:20",32911,80,107,0,16,8,"S.C.G.",42
530,"2019R1909",2019,"R19","2019-07-28 00:00:00","16:40",15759,96,106,0,7,5,"Carrara",80
531,"2019R2001",2019,"R20","2019-08-02 00:00:00","19:50",33226,86,64,0.6,12,10,"Docklands",107
532,"2019R2002",2019,"R20","2019-08-03 00:00:00","13:45",42940,67,126,0.2,5,13,"Docklands",107
533,"2019R2003",2019,"R20","2019-08-03 00:00:00","14:10",16116,83,81,0,9,16,"Sydney Showground",28
534,"2019R2004",2019,"R20","2019-08-03 00:00:00","14:35",36310,95,61,0,6,8,"Perth Stadium",147
535,"2019R2005",2019,"R20","2019-08-03 00:00:00","19:25",37254,60,93,0.2,11,14,"M.C.G.",63
536,"2019R2006",2019,"R20","2019-08-03 00:00:00","19:10",39984,92,70,0,1,15,"Adelaide Oval",47
537,"2019R2007",2019,"R20","2019-08-04 00:00:00","13:10",33577,120,51,1.2,4,7,"M.C.G.",63
538,"2019R2008",2019,"R20","2019-08-04 00:00:00","15:20",32802,75,99,1.2,3,17,"Docklands",107
539,"2019R2009",2019,"R20","2019-08-04 00:00:00","16:40",25831,98,80,0,2,18,"Gabba",56
540,"2019R2101",2019,"R21","2019-08-09 00:00:00","19:50",11741,29,85,0,9,10,"Manuka Oval",4
541,"2019R2102",2019,"R21","2019-08-10 00:00:00","13:45",31903,53,70,4.8,11,4,"M.C.G.",63
542,"2019R2103",2019,"R21","2019-08-10 00:00:00","13:40",29568,103,56,5.8,13,16,"Adelaide Oval",47
543,"2019R2104",2019,"R21","2019-08-10 00:00:00","16:35",22530,144,53,0,2,7,"Gabba",56
544,"2019R2105",2019,"R21","2019-08-10 00:00:00","19:25",41816,33,137,4.8,5,18,"Docklands",107
545,"2019R2106",2019,"R21","2019-08-10 00:00:00","19:25",21664,69,14,5.6,8,12,"Kardinia Park",154
546,"2019R2107",2019,"R21","2019-08-11 00:00:00","13:10",17715,72,69,6.8,15,6,"Docklands",107
547,"2019R2108",2019,"R21","2019-08-11 00:00:00","15:20",51039,73,45,6.8,14,3,"M.C.G.",63
548,"2019R2109",2019,"R21","2019-08-11 00:00:00","15:20",54994,90,80,0,17,1,"Perth Stadium",147
549,"2019R2201",2019,"R22","2019-08-16 00:00:00","19:50",23700,42,95,0.4,11,16,"M.C.G.",63
550,"2019R2202",2019,"R22","2019-08-17 00:00:00","13:45",51786,78,68,4,3,15,"M.C.G.",63
551,"2019R2203",2019,"R22","2019-08-17 00:00:00","14:10",35608,75,74,0,2,8,"Gabba",56
552,"2019R2204",2019,"R22","2019-08-17 00:00:00","16:05",48175,48,114,0,1,4,"Adelaide Oval",47
553,"2019R2205",2019,"R22","2019-08-17 00:00:00","19:25",17063,144,58,4,12,13,"Docklands",107
554,"2019R2206",2019,"R22","2019-08-17 00:00:00","18:10",47833,55,87,26.6,6,5,"Perth Stadium",147
555,"2019R2207",2019,"R22","2019-08-18 00:00:00","13:10",57415,88,82,0.1,14,17,"M.C.G.",63
556,"2019R2208",2019,"R22","2019-08-18 00:00:00","15:20",10139,65,126,0,9,18,"Sydney Showground",28
557,"2019R2209",2019,"R22","2019-08-18 00:00:00","16:40",31331,118,48,0.1,10,7,"Docklands",107
558,"2019R2301",2019,"R23","2019-08-23 00:00:00","19:50",85405,76,65,0,4,5,"M.C.G.",63
559,"2019R2302",2019,"R23","2019-08-24 00:00:00","13:45",33722,109,64,0,16,15,"S.C.G.",42
560,"2019R2303",2019,"R23","2019-08-24 00:00:00","14:10",8202,88,83,0,12,11,"Bellerive Oval",116
561,"2019R2304",2019,"R23","2019-08-24 00:00:00","16:35",31669,129,61,0,8,3,"Kardinia Park",154
562,"2019R2305",2019,"R23","2019-08-24 00:00:00","19:25",7610,55,127,0,7,9,"Carrara",80
563,"2019R2306",2019,"R23","2019-08-24 00:00:00","18:10",55859,67,105,0.2,17,10,"Perth Stadium",147
564,"2019R2307",2019,"R23","2019-08-25 00:00:00","13:10",9560,121,87,0.8,18,1,"Eureka Stadium",46
565,"2019R2308",2019,"R23","2019-08-25 00:00:00","15:20",76995,82,55,1.2,14,2,"M.C.G.",63
566,"2019R2309",2019,"R23","2019-08-25 00:00:00","16:10",27504,110,67,0,13,6,"Adelaide Oval",47
567,"2019EF01",2019,"EF","2019-09-05 00:00:00","18:10",59216,116,61,0,17,5,"Perth Stadium",147
568,"2019QF01",2019,"QF","2019-09-06 00:00:00","19:50",93436,51,61,3,8,4,"M.C.G.",63
569,"2019EF02",2019,"EF","2019-09-07 00:00:00","15:20",19218,113,55,0.4,9,18,"Sydney Showground",28
570,"2019QF02",2019,"QF","2019-09-07 00:00:00","19:25",37478,65,112,0,2,14,"Gabba",56
571,"2019SF01",2019,"SF","2019-09-13 00:00:00","19:50",51813,88,68,0,8,17,"M.C.G.",63
572,"2019SF02",2019,"SF","2019-09-14 00:00:00","19:25",30034,80,83,0,2,9,"Gabba",56
573,"2019PF01",2019,"PF","2019-09-20 00:00:00","19:50",94423,85,66,0,14,8,"M.C.G.",63
574,"2019PF02",2019,"PF","2019-09-21 00:00:00","16:35",77828,52,56,0.2,4,9,"M.C.G.",63
575,"2019GF01",2019,"GF","2019-09-28 00:00:00","14:30",100014,114,25,0,14,9,"M.C.G.",63
576,"2018R101",2018,"R1","2018-03-22 00:00:00","19:25",90151,121,95,0,14,3,"M.C.G.",63
577,"2018R102",2018,"R1","2018-03-23 00:00:00","19:50",43016,99,87,0,5,1,"Docklands",107
578,"2018R103",2018,"R1","2018-03-24 00:00:00","15:35",23731,107,82,0.6,15,2,"Docklands",107
579,"2018R104",2018,"R1","2018-03-24 00:00:00","16:05",38324,110,60,0,13,6,"Adelaide Oval",47
580,"2018R105",2018,"R1","2018-03-24 00:00:00","18:25",3722,55,39,8.2,7,12,"Cazaly's Stadium",113
581,"2018R106",2018,"R1","2018-03-24 00:00:00","19:25",58051,101,67,0.6,10,4,"M.C.G.",63
582,"2018R107",2018,"R1","2018-03-25 00:00:00","13:10",10454,133,51,NULL,9,18,"Manuka Oval",4
583,"2018R108",2018,"R1","2018-03-25 00:00:00","15:20",54112,94,97,15,11,8,"M.C.G.",63
584,"2018R109",2018,"R1","2018-03-25 00:00:00","16:20",53553,86,115,0,17,16,"Perth Stadium",147
585,"2018R201",2018,"R2","2018-03-29 00:00:00","19:20",49743,118,82,0,1,14,"Adelaide Oval",47
586,"2018R202",2018,"R2","2018-03-30 00:00:00","16:20",33966,95,43,0,12,15,"Docklands",107
587,"2018R203",2018,"R2","2018-03-31 00:00:00","13:45",28025,67,101,0,3,7,"Docklands",107
588,"2018R204",2018,"R2","2018-03-31 00:00:00","16:35",30941,79,95,0,4,9,"M.C.G.",63
589,"2018R205",2018,"R2","2018-03-31 00:00:00","18:25",17141,74,100,0.4,2,11,"Gabba",56
590,"2018R206",2018,"R2","2018-03-31 00:00:00","17:10",49021,106,90,0,6,5,"Perth Stadium",147
591,"2018R207",2018,"R2","2018-04-01 00:00:00","15:20",22868,70,121,0,18,17,"Docklands",107
592,"2018R208",2018,"R2","2018-04-01 00:00:00","16:40",34636,71,94,0,16,13,"S.C.G.",42
593,"2018R209",2018,"R2","2018-04-02 00:00:00","15:20",73189,117,118,0,8,10,"M.C.G.",63
594,"2018R301",2018,"R3","2018-04-06 00:00:00","19:50",68548,76,100,0,3,4,"M.C.G.",63
595,"2018R302",2018,"R3","2018-04-07 00:00:00","13:15",36363,97,92,0,13,2,"Adelaide Oval",47
596,"2018R303",2018,"R3","2018-04-07 00:00:00","14:10",35518,123,86,0,11,12,"M.C.G.",63
597,"2018R304",2018,"R3","2018-04-07 00:00:00","14:35",33388,68,96,0,7,6,"Perth Stadium",147
598,"2018R305",2018,"R3","2018-04-07 00:00:00","19:25",19324,55,104,0,15,1,"Docklands",107
599,"2018R306",2018,"R3","2018-04-07 00:00:00","19:25",34711,103,87,0,16,9,"S.C.G.",42
600,"2018R307",2018,"R3","2018-04-08 00:00:00","13:10",70701,102,89,0,14,10,"M.C.G.",63
601,"2018R308",2018,"R3","2018-04-08 00:00:00","15:20",40499,104,83,0,18,5,"Docklands",107
602,"2018R309",2018,"R3","2018-04-08 00:00:00","14:40",54535,95,80,0,17,8,"Perth Stadium",147
603,"2018R401",2018,"R4","2018-04-13 00:00:00","19:20",45495,58,106,0,1,4,"Adelaide Oval",47
604,"2018R402",2018,"R4","2018-04-14 00:00:00","13:45",11356,82,51,NULL,9,6,"Manuka Oval",4
605,"2018R403",2018,"R4","2018-04-14 00:00:00","14:10",32870,110,17,1.4,14,2,"M.C.G.",63
606,"2018R404",2018,"R4","2018-04-14 00:00:00","16:35",28058,79,86,1.4,18,16,"Docklands",107
607,"2018R405",2018,"R4","2018-04-14 00:00:00","19:25",14266,116,30,0.6,12,3,"Bellerive Oval",116
608,"2018R406",2018,"R4","2018-04-14 00:00:00","18:10",51774,139,59,0,17,7,"Perth Stadium",147
609,"2018R407",2018,"R4","2018-04-15 00:00:00","13:10",30900,106,84,15,5,13,"Docklands",107
610,"2018R408",2018,"R4","2018-04-15 00:00:00","15:20",41973,115,48,15,10,11,"M.C.G.",63
611,"2018R409",2018,"R4","2018-04-15 00:00:00","16:40",27338,103,56,7.2,8,15,"Kardinia Park",154
612,"2018R501",2018,"R5","2018-04-20 00:00:00","19:50",38017,75,85,0,16,1,"S.C.G.",42
613,"2018R502",2018,"R5","2018-04-21 00:00:00","13:45",14956,73,73,0,15,9,"Docklands",107
614,"2018R503",2018,"R5","2018-04-21 00:00:00","16:35",27900,69,79,0,3,17,"M.C.G.",63
615,"2018R504",2018,"R5","2018-04-21 00:00:00","19:10",45372,50,84,1.4,13,8,"Adelaide Oval",47
616,"2018R505",2018,"R5","2018-04-21 00:00:00","18:15",43056,108,54,0,6,18,"Perth Stadium",147
617,"2018R506",2018,"R5","2018-04-22 00:00:00","15:20",27981,98,70,0,12,10,"Docklands",107
618,"2018R507",2018,"R5","2018-04-22 00:00:00","16:45",16087,71,76,0.2,2,7,"Gabba",56
619,"2018R508",2018,"R5","2018-04-24 00:00:00","19:25",77071,56,102,0,11,14,"M.C.G.",63
620,"2018R509",2018,"R5","2018-04-25 00:00:00","15:20",91440,101,52,0,4,5,"M.C.G.",63
621,"2018R601",2018,"R6","2018-04-27 00:00:00","19:50",33915,80,59,0,18,3,"Docklands",107
622,"2018R602",2018,"R6","2018-04-28 00:00:00","13:45",31036,69,86,0,8,16,"Kardinia Park",154
623,"2018R603",2018,"R6","2018-04-28 00:00:00","14:10",17617,69,102,0,12,13,"Docklands",107
624,"2018R604",2018,"R6","2018-04-28 00:00:00","16:35",10046,77,43,6,9,2,"Sydney Showground",28
625,"2018R605",2018,"R6","2018-04-28 00:00:00","19:25",15741,89,54,0,10,15,"York Park",163
626,"2018R606",2018,"R6","2018-04-28 00:00:00","19:10",44835,110,62,0,1,7,"Adelaide Oval",47
627,"2018R607",2018,"R6","2018-04-29 00:00:00","13:10",35964,72,108,0,5,11,"Docklands",107
628,"2018R608",2018,"R6","2018-04-29 00:00:00","15:20",72157,70,113,0,4,14,"M.C.G.",63
629,"2018R609",2018,"R6","2018-04-29 00:00:00","14:40",56521,81,89,0,6,17,"Perth Stadium",147
630,"2018R701",2018,"R7","2018-05-04 00:00:00","19:50",25079,93,32,0.4,8,9,"Kardinia Park",154
631,"2018R702",2018,"R7","2018-05-05 00:00:00","13:45",6833,81,72,3,18,7,"Eureka Stadium",46
632,"2018R703",2018,"R7","2018-05-05 00:00:00","14:10",53018,67,90,2.2,5,10,"M.C.G.",63
633,"2018R704",2018,"R7","2018-05-05 00:00:00","14:35",50516,102,60,0,17,13,"Perth Stadium",147
634,"2018R705",2018,"R7","2018-05-05 00:00:00","19:25",29124,66,68,0,16,12,"S.C.G.",42
635,"2018R706",2018,"R7","2018-05-05 00:00:00","19:10",47422,125,70,0.2,1,3,"Adelaide Oval",47
636,"2018R707",2018,"R7","2018-05-06 00:00:00","13:10",43240,110,33,0,14,6,"M.C.G.",63
637,"2018R708",2018,"R7","2018-05-06 00:00:00","15:20",25496,67,106,0,15,11,"Docklands",107
638,"2018R709",2018,"R7","2018-05-06 00:00:00","16:40",21850,114,121,0,2,4,"Gabba",56
639,"2018R801",2018,"R8","2018-05-11 00:00:00","19:50",32784,71,79,19.6,10,16,"M.C.G.",63
640,"2018R802",2018,"R8","2018-05-12 00:00:00","13:45",9253,61,86,2,9,17,"Sydney Showground",28
641,"2018R803",2018,"R8","2018-05-12 00:00:00","14:10",44669,91,78,8.4,3,5,"M.C.G.",63
642,"2018R804",2018,"R8","2018-05-12 00:00:00","16:35",6060,77,146,0,7,11,"Gabba",56
643,"2018R805",2018,"R8","2018-05-12 00:00:00","16:40",50967,95,90,0,13,1,"Adelaide Oval",47
644,"2018R806",2018,"R8","2018-05-12 00:00:00","19:25",20865,107,93,8.4,18,2,"Docklands",107
645,"2018R807",2018,"R8","2018-05-12 00:00:00","18:10",41752,89,59,0,6,15,"Perth Stadium",147
646,"2018R808",2018,"R8","2018-05-13 00:00:00","13:10",29153,72,82,3.7,12,14,"Docklands",107
647,"2018R809",2018,"R8","2018-05-13 00:00:00","15:20",44602,45,66,3.7,4,8,"M.C.G.",63
648,"2018R901",2018,"R9","2018-05-18 00:00:00","19:20",39407,63,26,4.6,1,18,"Adelaide Oval",47
649,"2018R902",2018,"R9","2018-05-19 00:00:00","13:45",7194,112,69,0,12,9,"Bellerive Oval",116
650,"2018R903",2018,"R9","2018-05-19 00:00:00","13:15",10689,42,82,NULL,7,13,"Jiangwan Stadium",70
651,"2018R904",2018,"R9","2018-05-19 00:00:00","16:35",50228,84,50,3.6,5,8,"M.C.G.",63
652,"2018R905",2018,"R9","2018-05-19 00:00:00","19:25",33994,72,100,3.6,15,4,"Docklands",107
653,"2018R906",2018,"R9","2018-05-19 00:00:00","19:25",27481,111,52,0,16,6,"S.C.G.",42
654,"2018R907",2018,"R9","2018-05-20 00:00:00","13:10",44142,50,159,0.2,3,11,"M.C.G.",63
655,"2018R908",2018,"R9","2018-05-20 00:00:00","15:20",20628,129,73,0,2,10,"Gabba",56
656,"2018R909",2018,"R9","2018-05-20 00:00:00","14:40",57616,130,83,0,17,14,"Perth Stadium",147
657,"2018R1001",2018,"R10","2018-05-25 00:00:00","19:50",37985,90,55,0,4,18,"Docklands",107
658,"2018R1002",2018,"R10","2018-05-26 00:00:00","13:45",48850,105,77,0,14,15,"M.C.G.",63
659,"2018R1003",2018,"R10","2018-05-26 00:00:00","16:35",18702,49,67,0,2,16,"Gabba",56
660,"2018R1004",2018,"R10","2018-05-26 00:00:00","19:25",31090,73,45,0,8,3,"Kardinia Park",154
661,"2018R1005",2018,"R10","2018-05-26 00:00:00","19:25",10789,60,95,0,9,5,"Sydney Showground",28
662,"2018R1006",2018,"R10","2018-05-27 00:00:00","13:10",28077,60,75,0,10,17,"Docklands",107
663,"2018R1007",2018,"R10","2018-05-27 00:00:00","14:50",6989,146,55,0,11,1,"Traeger Park",9
664,"2018R1008",2018,"R10","2018-05-27 00:00:00","14:40",37575,58,86,4.2,6,12,"Perth Stadium",147
665,"2018R1101",2018,"R11","2018-06-01 00:00:00","19:50",27351,91,61,0.8,16,3,"S.C.G.",42
666,"2018R1102",2018,"R11","2018-06-02 00:00:00","13:45",28485,51,100,0,18,11,"Docklands",107
667,"2018R1103",2018,"R11","2018-06-02 00:00:00","14:10",13007,64,61,0,10,13,"York Park",163
668,"2018R1104",2018,"R11","2018-06-02 00:00:00","16:35",17490,36,121,0,7,8,"Carrara",80
669,"2018R1105",2018,"R11","2018-06-02 00:00:00","19:25",81046,43,114,0,5,14,"M.C.G.",63
670,"2018R1106",2018,"R11","2018-06-02 00:00:00","18:10",54188,101,88,0,17,15,"Perth Stadium",147
671,"2018R1107",2018,"R11","2018-06-03 00:00:00","13:10",22133,141,87,0,12,2,"Docklands",107
672,"2018R1108",2018,"R11","2018-06-03 00:00:00","15:20",34542,138,77,0,4,6,"M.C.G.",63
673,"2018R1109",2018,"R11","2018-06-03 00:00:00","16:10",44120,81,97,0,1,9,"Adelaide Oval",47
674,"2018R1201",2018,"R12","2018-06-08 00:00:00","19:20",39936,72,58,3,13,14,"Adelaide Oval",47
675,"2018R1202",2018,"R12","2018-06-09 00:00:00","13:45",31265,96,59,0,8,12,"Kardinia Park",154
676,"2018R1203",2018,"R12","2018-06-09 00:00:00","16:35",7131,134,26,9,9,7,"Sydney Showground",28
677,"2018R1204",2018,"R12","2018-06-09 00:00:00","19:25",27569,55,126,4,15,16,"Docklands",107
678,"2018R1205",2018,"R12","2018-06-10 00:00:00","13:10",20476,62,84,0.8,2,5,"Gabba",56
679,"2018R1206",2018,"R12","2018-06-10 00:00:00","14:40",33421,71,68,21.8,6,1,"Perth Stadium",147
680,"2018R1207",2018,"R12","2018-06-11 00:00:00","15:20",83518,91,133,0,11,4,"M.C.G.",63
681,"2018R1301",2018,"R13","2018-06-14 00:00:00","19:20",26137,132,75,2.4,13,18,"Adelaide Oval",47
682,"2018R1302",2018,"R13","2018-06-15 00:00:00","19:50",36402,72,57,0,16,17,"S.C.G.",42
683,"2018R1303",2018,"R13","2018-06-16 00:00:00","13:45",21430,46,103,2.2,3,6,"Docklands",107
684,"2018R1304",2018,"R13","2018-06-16 00:00:00","16:35",10181,78,80,0,7,15,"Carrara",80
685,"2018R1305",2018,"R13","2018-06-16 00:00:00","19:25",26693,88,32,2.2,10,1,"M.C.G.",63
686,"2018R1306",2018,"R13","2018-06-17 00:00:00","15:20",46423,65,83,18.8,8,14,"M.C.G.",63
687,"2018R1401",2018,"R14","2018-06-21 00:00:00","18:10",51409,52,80,0,17,5,"Perth Stadium",147
688,"2018R1402",2018,"R14","2018-06-22 00:00:00","19:20",40751,75,65,0,13,11,"Adelaide Oval",47
689,"2018R1403",2018,"R14","2018-06-23 00:00:00","13:45",9007,96,43,0.2,10,7,"York Park",163
690,"2018R1404",2018,"R14","2018-06-23 00:00:00","16:35",11267,82,109,0,2,9,"Gabba",56
691,"2018R1405",2018,"R14","2018-06-23 00:00:00","19:25",26301,75,77,0,18,12,"Docklands",107
692,"2018R1406",2018,"R14","2018-06-24 00:00:00","15:20",53706,79,59,0,4,3,"M.C.G.",63
693,"2018R1501",2018,"R15","2018-06-28 00:00:00","19:20",43519,93,67,0,14,16,"Docklands",107
694,"2018R1502",2018,"R15","2018-06-29 00:00:00","19:50",29499,103,101,0,18,8,"Docklands",107
695,"2018R1503",2018,"R15","2018-06-30 00:00:00","13:45",26562,69,90,1.2,3,13,"M.C.G.",63
696,"2018R1504",2018,"R15","2018-06-30 00:00:00","16:05",44771,88,78,4,1,17,"Adelaide Oval",47
697,"2018R1505",2018,"R15","2018-06-30 00:00:00","19:25",13637,60,99,0.2,7,4,"Carrara",80
698,"2018R1506",2018,"R15","2018-06-30 00:00:00","19:25",10866,95,84,0,9,10,"Sydney Showground",28
699,"2018R1507",2018,"R15","2018-07-01 00:00:00","13:10",38910,117,119,0.6,11,15,"M.C.G.",63
700,"2018R1508",2018,"R15","2018-07-01 00:00:00","15:20",45580,125,108,0.6,5,12,"Docklands",107
701,"2018R1509",2018,"R15","2018-07-01 00:00:00","14:40",41674,64,119,0,6,2,"Perth Stadium",147
702,"2018R1601",2018,"R16","2018-07-05 00:00:00","19:20",34363,59,71,0.2,16,8,"S.C.G.",42
703,"2018R1602",2018,"R16","2018-07-06 00:00:00","19:50",54934,103,56,0,14,1,"M.C.G.",63
704,"2018R1603",2018,"R16","2018-07-07 00:00:00","13:45",21074,120,55,2.6,2,3,"Gabba",56
705,"2018R1604",2018,"R16","2018-07-07 00:00:00","16:05",36253,86,50,9,13,15,"Adelaide Oval",47
706,"2018R1605",2018,"R16","2018-07-07 00:00:00","19:25",35320,59,122,0,18,10,"Docklands",107
707,"2018R1606",2018,"R16","2018-07-07 00:00:00","19:10",8689,102,48,0,11,6,"Marrara Oval",157
708,"2018R1607",2018,"R16","2018-07-08 00:00:00","13:10",14389,95,58,0,12,7,"Docklands",107
709,"2018R1608",2018,"R16","2018-07-08 00:00:00","15:20",69868,62,78,0,5,4,"M.C.G.",63
710,"2018R1609",2018,"R16","2018-07-08 00:00:00","14:40",52105,86,75,0,17,9,"Perth Stadium",147
711,"2018R1701",2018,"R17","2018-07-12 00:00:00","19:20",46095,112,97,1.8,1,8,"Adelaide Oval",47
712,"2018R1702",2018,"R17","2018-07-13 00:00:00","19:50",33780,116,52,0,15,3,"Docklands",107
713,"2018R1703",2018,"R17","2018-07-14 00:00:00","13:45",12557,65,98,0,10,2,"York Park",163
714,"2018R1704",2018,"R17","2018-07-14 00:00:00","16:35",31053,119,69,0,11,18,"M.C.G.",63
715,"2018R1705",2018,"R17","2018-07-14 00:00:00","19:25",13061,51,95,0,7,5,"Carrara",80
716,"2018R1706",2018,"R17","2018-07-14 00:00:00","19:25",14456,79,77,0,9,14,"Sydney Showground",28
717,"2018R1707",2018,"R17","2018-07-15 00:00:00","13:10",53439,67,102,0,4,17,"M.C.G.",63
718,"2018R1708",2018,"R17","2018-07-15 00:00:00","15:20",25633,98,104,0,12,16,"Docklands",107
719,"2018R1709",2018,"R17","2018-07-15 00:00:00","14:40",33190,59,50,23.4,6,13,"Perth Stadium",147
720,"2018R1801",2018,"R18","2018-07-20 00:00:00","19:50",36269,57,111,5.4,15,14,"Docklands",107
721,"2018R1802",2018,"R18","2018-07-21 00:00:00","13:45",50393,130,64,0.8,4,12,"M.C.G.",63
722,"2018R1803",2018,"R18","2018-07-21 00:00:00","14:10",32565,64,88,0,16,7,"S.C.G.",42
723,"2018R1804",2018,"R18","2018-07-21 00:00:00","16:35",31564,99,70,0.8,5,6,"Docklands",107
724,"2018R1805",2018,"R18","2018-07-21 00:00:00","19:25",20475,88,93,0,2,1,"Gabba",56
725,"2018R1806",2018,"R18","2018-07-21 00:00:00","19:25",30125,100,98,2.6,8,11,"Kardinia Park",154
726,"2018R1807",2018,"R18","2018-07-22 00:00:00","13:10",30405,52,124,0,3,10,"Docklands",107
727,"2018R1808",2018,"R18","2018-07-22 00:00:00","13:20",46854,100,46,20.2,17,18,"Perth Stadium",147
728,"2018R1809",2018,"R18","2018-07-22 00:00:00","16:10",34693,58,80,0,13,9,"Adelaide Oval",47
729,"2018R1901",2018,"R19","2018-07-27 00:00:00","19:50",42251,109,66,0,5,16,"Docklands",107
730,"2018R1902",2018,"R19","2018-07-28 00:00:00","13:45",88180,105,77,0.8,14,4,"M.C.G.",63
731,"2018R1903",2018,"R19","2018-07-28 00:00:00","14:10",28226,120,78,0,8,2,"Kardinia Park",154
732,"2018R1904",2018,"R19","2018-07-28 00:00:00","16:35",12014,86,61,0,9,15,"Sydney Showground",28
733,"2018R1905",2018,"R19","2018-07-28 00:00:00","19:25",10776,44,79,0,7,3,"Carrara",80
734,"2018R1906",2018,"R19","2018-07-28 00:00:00","19:10",45880,77,90,0,1,11,"Adelaide Oval",47
735,"2018R1907",2018,"R19","2018-07-29 00:00:00","13:10",11176,81,41,3.2,12,17,"Bellerive Oval",116
736,"2018R1908",2018,"R19","2018-07-29 00:00:00","15:20",6450,34,78,10.4,18,13,"Eureka Stadium",46
737,"2018R1909",2018,"R19","2018-07-29 00:00:00","14:40",41845,53,112,0,6,10,"Perth Stadium",147
738,"2018R2001",2018,"R20","2018-08-03 00:00:00","19:50",67054,85,82,0,14,8,"M.C.G.",63
739,"2018R2002",2018,"R20","2018-08-04 00:00:00","13:45",68857,107,103,2.2,10,5,"M.C.G.",63
740,"2018R2003",2018,"R20","2018-08-04 00:00:00","14:10",18395,104,107,0,2,12,"Gabba",56
